sentence,label
"Đó là suy_nghĩ của mình sau một buổi chiều vào GEM uống trà chiều .
 Yêu lắm cơ < 3 < 3 mình xin được bình_luận về Không_Gian , rồi tới Món Ăn , cuối_cùng là Phục_Vụ .
 - Không_Gian :
 * Không_gian gửi xe : miễn_phí , rộng_rãi , hiện_đại , không bị ngộp và bởi_vì GEM là trung_tâm hội_nghị và hôm_nay chắc không có hội_nghị nên mình thấy sướng khi gửi xe . Nhân_viên gửi xe_hơi bị nhiệt_tình ( thể_hiện việc đã được train tốt )
 * Không_gian tầng trệt : cực_kỳ yên_tĩnh , mênh_mông , bát_ngát bởi_vì trần nhà cao ( khoảng 6 , 7 mét ) , và tràn_ngập mùi Oải_Hương .
 Chỉ cần tham_lam hít vào một_hơi thì mùi Oải_Hương tràn_ngập lồng_ngực . Sướng không chịu nổi .
 Hiếm có_thể thấy một vật_dụng nào mà không bằng gỗ .  
   Mỗi khi mình di_chuyển sang một vị_trí khác thì dường_như cảnh_vật thay_đổi theo luôn , bởi_vì khi di_chuyển như_vậy mới có_thể thấy toàn_cảnh mà vị_trí cũ không_thể chiêm_ngưỡng .
      
 -   Món Ăn : trà Đào ( Peach_Tea ) và trà Bạc_Hà ( Peppermint_Tea ) thơm , và bởi_vì mình không có chuyên trà nên cũng không có bình_luận gì nhiều , nhưng mình sẽ tiếp_tục uống hai loại này .
 Bánh macaron mềm mịn , do mình cũng chưa ăn macaron từ_pháp ( Pierre_Herme hoặc Laduree ) cho_nên cũng không bình_luận luôn .
 Còn hai cái bánh màu xanh lá cây và màu vàng cam thì ngọt quá , ngọt ngây luôn . Thiết_nghĩ đầu_bếp GEM Lounge nên giảm đáng_kể lượng đường trong đó .  
 - Phục_Vụ : người mát , người ấm .  
 Mát ở đây là không cười với mình . Còn ấm là cười với mình = ] ]
 Khi mình đưa máy_ảnh lên chụp ảnh thì nhân_viên tự_động né ra để mình có không_gian riêng_tư để chụp ảnh .
",1
"Các món ăn_ở đây làm rất ngon . Nguyên_liệu tươi mới và trình_bày rất chuyên_nghiệp . Đến với intercontinental bạn sẽ rất hài_lòng với những gì mình bỏ ra .
",1
"Hầu_hết các món ở Xưa đều tuyệt , ướp rất vừa_miệng , riêng bò mà có tới mấy chục món , cái tui ăn là bò tứ vị , 1 phần 5,6 nguoi an , con cua sốt singapore ma có 89k , siêu rẻ và ngon luôn < 3
",1
"Nhân_viên quán này là số 1 luôn . Phục_vụ tận_tình , nhanh lẹ , nói_chuyện dễ_thương .
 2 ngày ở Đà_Lạt , tối nào cũng ra đây ăn .
 Quán lúc_nào cũng đông , dù cúp điện mà vẫn đông .
 Đồ_ăn thì khỏi chê . 1 chữ thôi : "" ngon ""
",1
"Quán chuyên về món nướng và lẩu , phục_vụ người nhanh người chậm .
 Thức_ăn làm rất vừa_miệng mình chỉ mới dùng các món nướng . Đa_số là 10k 1 cây có chấm đỏ . Có nướng sẵn hoặc tự nướng
 Chị chủ rất chu_đáo , hay ra hỏi_thăm ý_kiến . Đặc_biệt giảm 15% tổng hoá vào ngày t 4
 Không_gian thoáng mát
",1
"Thích nhất_là món bánh_mì mềm rắc đường của quán , ăn mà cứ lo_sợ tăng cân : ( ( (
 Gateaux bé xíu xiu cũng ngon tuyệt , bé_tí nên ăn một lần là cho nguyên một miếng bánh to vào miệng , may phúc chưa nghẹn : ) ) ) Su kem cũng ngon không kém ; ) ) )
 Kinh_nghiệm rút ra , đừng bao_giờ ăn hamburger hay pizza tại bakery , true dat : ( ( (
",1
"180k - 2 bánh to_đùng gấp 4 lần cái mặt mình quá rẻ ý .
 Bọn mình có 5 người gọi 1 bánh Tuna , tặng kèm 1 pizza Rip BBQ và 2 chai Coca
 Review cho từng hạng_mục :
 Về bánh :
 Chài ơi , phải nói là vị RipBBQ ngon không_thể chê vào đâu . Sườn thơm , dai , sần_sật . Hòa_quyện với sốt phomai thơm và rất ngon .
 Tuna thì mình không ấn_tượng lắm nhưng cũng rất vừa_miệng , mà đặc_biệt nhiều phomai lắm ý .
 Đế bánh thì siêu giòn thơm , dày dày .
 Về phục_vụ : ôi bạn giao hàng đáng yêu mà nhiệt_tình lắm , mình gọi xong đến 15 ' sau tào_lao vài_ba câu_chuyện là đến liền .
",1
"Món cơm gà Hải_Nam muốn ngong thì nước sốt vô_cùng quan trong  
 Với những người yêu_mến Cơm gà Hải_Nam thì 3 vị nước sauce là : sauce gừng , sauce ớt và sauce xì_dầu là những thứ không_thể thiếu giúp tạo nên hương_vị đặc_trưng của món ăn này !  
 Những người nhiều kinh_nghiệm thưởng_thức món ăn này chia_sẻ , nếu_như trước khi ăn , chúng_ta rưới đều các loại sauce lên thịt gà , để vài phút cho thấm rồi thưởng_thức cùng_với cơm thì món ăn sẽ đậm_đà và thơm ngon hơn !
 Khách_hàng của Kampong hãy thử cách này xem nhé
",1
"Đây gần_như quán ruột của mình luôn : ) ) đây đồ_ăn ngon , nhân_viên dễ_thương , mấy anh giữ xe phía ngoài cũng dễ_thương ko kém : ) ) giá_cả thì hợp_lý khỏi bàn luôn rồi . Đây là 3 món ruột , lần nào đến cũng phải ăn : ) ) ) hahaaa
",1
"siêu tuyệt_vời < 3 Hỏi_han khách_hàng chăm_sóc khách_hàng rất tận_tâm chu_đáo . Chắc_chắn lần sau sẽ đến < 3
",1
"ngon . rẻ . người bán có tâm . điểm đến quen_thuộc của ng Mỹ_Tho . mong mọi ng vào ủng_hộ thêm để họ có vốn mở 1 tiệm đàng_hoàng hơn , đẹp hơn .
",1
"Lần đầu_tiên đến quán , không_gian quán khá nhỏ , hình_như đag được mở_rộng thêm , món ăn ngon , rẻ chỉ có món bạch_tuộc xào cay khá tệ , giá hợp túi_tiền sinh_viên , quán khá đông khách , phục_vụ thân_thiện , nhiệt_tình .
",1
"Bánh của chị Lyndy siêu ngonn 😝 😝 nhất_là tiramisu 😍 thật_sự đây đúng kiểu tiramisu Việt_Nam 😜 những cửa_hàng online cũng chưa bằng : ) ) ) tiramisu ở đây béo vừa - > ăn rất vừa_miệng 👅 Oreo cheesecake thì ngọt ngọt ăn với vụn rất thú_vị ❤ ️ ko như nhữg chỗ khác hay ở nhà mình làm nó có độ chua 😐 Giá ở đây cũng ngang tầm các chỗ bán online khác nhưng chất_lượng tuyệt vờii 🍰 🍰 tiramisu ở lyndy ngon nhất tiếng hehe 🎉 🎉 Ăn là ghiền - Ghiền là ăn nữa 🍰 🍰
",1
"Bữa trời mưa , sẵn ghé vô ăn trưa . Goi_Lasagna , bánh_mì bơ tỏi , salad xúc_xích với gelato trà xanh . Lasagna ngon quá_thể , ăn như pizz mà ngon hơn , không béo lắm , có sốt bò bằm với mấy lá gì nghe thơm . Lá mì tươi , mềm , mỏng . Salad ăn vừa , sốt ngon . Gelato trà xanh thì khỏi nói , bị nghiện món đó .
 Đang có commbo Lasagna + gelato = 95k á , mấy bạn đi thử đi ^ ^
 Nhân_viên chu_đáo , nhiệt_tình , không_gian kiểu Ý , nhạc Ý , thấy cũng hay .
",1
"món mình thích nhất ở đây là chocolate mint . Mùi_vị ngọt_ngào của sô - cô - la và cái hương thơm quyến_rũ của bạc_hà làm cho món đồ uống này trở_nên thanh mát hơn bao_giờ hết .
",1
"Mình đi ăn_ở đây được 3 lần , lần nào cũng đi với 2 hoặc 3 đứa bạn gọi 1 pizza , 1 pasta với salad là no cành hông luôn
 Mình ăn Seafood pizza 159k : bánh thơn , nhiều topping ăn rất vừa_miệng
 Pasta_Carbonara 119k : pasta ở đây rất hợp_khẩu vị mình , béo , nhiều thịt , sốt kem ngon có olive nữa nhưng mỗi_tội hơi ít với mình = = ' '
 Cuối_cùng là chicken # salad : Mình cứ nghĩ kêu ít rau ăn cho khỏi ngán , không ngờ anh phục_vụ mang ra 1 dĩa to kinh_khủng , gà ngon , salad tươi , giòn : )
 Vì được giảm 50% nữa nên giá quá bình_dân cho quận 1luon
 Sẽ quay lại tiêu_diệt hết các món ở Buzza_Pizza
",1
"Trà sữa ngon , không ngán như các quán khác . Ly lớn 45K uống no ứ ự luôn . Đơn_giản thì có_thể uống Trà sữa trân_châu đen .
 Không_gian quán không quá rộng , cũng không quá nhiều bàn . Trong khu ăn_uống nên cũng hơi ồn_ào .
 Ở đây nhân_viên cực_kì dễ_thương nhé !
 Nói_chung là tuyệt . Có dịp sẽ đến đây !
",1
"Nằm khép mình trong 1 chung_cư cũ trên đường Pasteur , quận 1 . Ở dưới là các dãy hàng_quán , cafe , khiến khu chung_cư làm ta nhớ tới 1 thời bao_cấp . Đi lên sân_thượng , ta như lạc vào 1 vùng quê , với những chú gà chạy lon_ton , những bụi cây dừa , những hàng cửa cũ_kĩ . Quán thu_hút khách bằng không_gian đậm chất dân_dã , những chiếc bát cũ , hay lon đựng đũa , làm ta nhớ về 1 thời tuổi_thơ .
 Món ăn được đầu_bếp nêm nếm theo khẩu_vị . Buổi_trưa có cơm văn_phòng , thích_hợp cho dân công_sở cần tìm một nơi yên_tĩnh . Buổi tối là địa_điểm dùng_bữa tuyệt_vời cho những_ai muốn hẹn_hò lần đầu .
 Bạn có_thể tìm thấy hương_vị tuổi_thơ qua từng món ăn , khung_cảnh . Ngắm nhìn một Sài gòn hoa_lệ từ trên cao . Sau khi dùng_bữa , có_thể tráng_miệng bằng các loại chè của quán .
",1
"Lên đà lạt tình_cờ biết quán này nên vô ăn thử . Cảm_nhận đầu_tiên là good
 Quán thoáng mát sạch_sẽ . Món ăn ổn và khá rẻ
",1
"Hồi trước vô đây hay gọi cơm_chiên bọc trứng của tiệm Trung_Quốc mà từ khi tiệm đó dẹp rồi chuyển qua fan ruột của Dae_Jang_Geum . = ) ) ) ) ) ) ) ) ) Ông chủ Hàn_Quốc nên đồ_ăn chính_hiệu Hàn_Quốc luôn . 1 thố cơm trộn nướng tầm 80k xứng với chất_lượng và vị_trí ngồi view đẹp . Cơm ngon nhức răng luôn ấy . Ăn hết cái thố này no lăn . Ốp la đúng chuẩn ko quá chín vẫn còn đủ độ sống để khi trộn cơm quyện với nhau . Kim_chi , canh rong_biển , cá_cơm kho , ... . perfect ! !
",1
"Mình k biết các bạn khác đến đây và đánh_giá nhận_xét ntn nhưng đối_với mình thì mình thấy ở đây tuy hơi nhỏ hẹp nhưng là không_gian phù_hợp nhất để thư_giãn , vừa có_thể đọc sách , vừa có_thể nghe nhạc hay ngắm đường_phố xe chạy . Nước uống ngon , mình hay uống Yogurts_Fruits thật ngon tuyệt ^ ^ vị trái_cây tươi_mát và đây là lần thứ_hai mình thưởng_thức một cup Latte cực ngon , theo ý mình , k quá nhiều cafe , đậm hương_vị vanilla nhưng k quá ngọt nhé ! Nếm 1 ngụm là chỉ muốn ực nguyên cup thôi ... . hyhy . Mình sẽ đến đây dài_dài ( :
",1
"Đồ_ăn rất ngon và tươi . Cá_hồi cứ 2 tiếng sẽ được làm 1 lần , mình có_thể xem quá_trình làm cá . Thứ 3 hàng tuần sashimi cá_hồi được giảm 10% , sashimi sò điệp siêu ngọt và salad cá sống nước sốt quá ngon . Nói_chung tuyệt_vời bây_giờ nhóm mình chuyển từ Sushibar qua đây ăn luôn .
",1
"Very nice restaurant . Food is very delicious . Nice staff , nice decoration and cozy atmosphere . Located across from Bitexco so it ' s easy to take a taxi or have a walk around after meals . Good cocktails .
",1
"Lần đầu mình đến quán này . mình cx ko hay đi uống coffee đâu nhưng hôm_nay thấy mấy đứa bạn rủ đi , thấy bảo là ngon lắm nên mình cx tò_mò xem sao .
 Mình đã gọi cốc này , nhân_viên phục_vụ rất nhanh_nhẹn , nước uống rất ngon nhìn lại đẹp_mắt , ko gian ở đây thật tuyệt để thưởng_thức . mình kết nơi này rồi đấy .
",1
"Mua mang về hay gọi order đều tiện cả , các bạn nhân_viên làm_việc rất chuyên_nghiệp và nhanh_nhẹn . Mua từ 6 chiếc là đã đc giao hàng rồi .
 Bánh mochi thì ngon khỏi nói , chưa thấy ở đâu bằng . Mình rất thích mấy vị mochi mới có kem phô_mai , ăn rất ngậy mà k hề ngọt . Lớp vỏ bánh mềm_mại dẻo_dai mà khi ăn vào như tan cùng lớp nhân kem . Mua bánh mochi nên để khoảng 30p ở nhiệt_độ phòng mới nên thưởng_thức , mochi donut thì ít_nhất là 1h . Mochi donut ít nhân hơn mà k hiểu sao giá vẫn ngang_ngửa truyền_thống : )
 Giá từng vị niêm_yết trên website rất rõ_ràng nên có_thể đặt mua và tính tiền đc luôn
 Hiện đang có ctrinh mua 6 cái được tặng cả hộp và túi trôg lịch_sự vô_cùng ^ ^
",1
"Ở đây từ không_gian , cách trang_trí , bánh và nước , cả nhân_viên đều rất tuyệt . Giá_cả tương_đối ổn . Rất thích nơi này , sẽ đến thường_xuyên .
",1
"Skylight là điểm đến hấp_dẫn cho khách du_lịch tới tp biển Nha_Trang xinh_đẹp . Nằm trên tầng roof của ks Havana k cần phải hỏi đường bởi bất_cứ ai cũng có_thể nhận_diện từ ngọn đèn_chiếu xa như hải_đăng . Cần phải mua vé ở tầng Ground , 100k ngày thường và 150k ngày cuối tuần đã bao_gồm welcoming drink ( cocktail/moctail/sòtdrink / beer )
 Điểm cộng lớn nhất_là cách bài_trí không_gian của bar khá độc_đáo , ngoài khu_vực dj phục_vụ khách quẩy , ai muốn riêng_tư hơn có_thể lên tầng trên khu_vực quan_sát 360 toàn_cảnh tp .
 Nhân_viên xinh_xắn , lịch_sự và rất thân_thiện
 Về đồ uống , mình chỉ gọi 1 cocktail và 1 mocktail vị dưa_leo , pha_chế khá vừa_vặn .
 Nhạc ổn , có_vẻ tối nào cũng đông .
",1
"Lâu lắm rồi mới lại pattern , thấy có thay_đổi là mở rôbgj không_gian quá . Tóm_lại vẫn yêu như ngày nào , lại còn y hơn ý chứ kết giàn trai đẹp như hoa quá . Đề_nghị các anh bớt cười với khách dễ làm_khách cảm cúm đấy . Nhất_là anh ở cửa hnay ấy . Anh ơi gái ế sao chiuh đc : ( (
",1
"Thi ́ ch trang tri ́ cu ̉ a qua ́ n na ̀ y , râ ́ t đe ̣ p mă ́ t va ̀ dê ̃ chi ̣ u . Ngô ̀ i đây ngă ́ m ca ̉ nh thi ̀ toe ̣ t vơ ̀ i , nhâ ́ t la ̀ lu ́ c tô ́ i tô ́ i . Đô ̀ uô ́ ng ngon , ko ngo ̣ t qua ́ . kem mê ̀ m va ̀ thơm . Gia ́ cu ̃ ng kha ́ dê ̃ chi ̣ u so vơ ́ i ca ́ c qua ́ n coffee kha ́ c . Nhân_viên nhanh nhe ̣ n va ̀ nhiê ̣ t ti ̀ nh : )
",1
"Quán này mới mở thêm chi_nhánh đó mọi người . Không nhớ số bao_nhiêu nhưng nhớ là nằm sát_nách UBND phường Linh_Trung trên đường Kha_Vạn_Cân đó . Bạn nào đi đường Phạm_Văn_Đồng rẻ vào xíu là tới . Phải nói ngoại_trừ các món ăn ngon , hợp túi_tiền thì quán có đội ngủ nhân_viên rất xì tai . Tới quán giống như về nhà , về quê vậy đó . Khách và NV cười đùa thoải_mái , NV ở đây nhớ mặt khách cực_kỳ , chỉ cần tới 1 lần là nó nhơ khách ăn gì đi biên xe bao_nhiêu mới ghê . Quán phục_vụ nước chè_xanh , nước mơ , nước sấu , bột sắn giây ... đều do đích_thân chủ quán làm hết đó .
",1
"Không_gian quá khá ổn , giá đồ_ăn hơi chát nhưng chất_lượng khá tốt ( đắt_xắt_ra_miếng ) , được_cái nhân_viên phục_vụ nhanh_nhẹn , salat ở đây không ngon , bít tết không cần phải nói vì khá ngon
",1
"Mình là khách quen của quán vì chất_lượng so với tầm giá là quá ổn . Chưa kể nhân_viên phục_vụ rất lễ_phép , nhiệt_tình . Có gì ko vừa_ý chỉ cần lên page của quán góp_ý là chủ quán sẽ xem_xét điều_chỉnh ngay .
 Quán đang có 1 loạt món nướng mới rất ngon
",1
"Phong_cảnh ở đây rất thích_hợp cho các cặp đôi đi vào buổi chiều_tối năm tay nhau vô_cùng lãng_mạn . Xách 1 vài món ăn qua bên kia cầu ngồi ăn bánh kem hay tổ_chức tiệc sinh_nhật vô_cùng mát_mẻ luôn .
",1
"Tình_hình là lâu ngày quay lại với thằng bạn ăn khuya ( chiều chắc quên ăn : v ) . Cảm_nhận đầu_tiên là quán có rất nhiều sự thay_đổi , nhìn đẹp và thoáng hơn . Chỗ để xe cũng dài hơn : v Cái menu tuy có đổi_mới , thêm nhiều món lạ nhưng giá vẫn như cũ , 10k làm_tới : 3 Lần đầu thử món Hến xúc bánh_đa , vị khá lạ và ngon , chỉ có_điều , hến quá nhiều mà có mỗi_một cái bánh_đa nên chỉ chút_xíu là hết sạch bánh_đa , đành ăn hến không vậy : ) Ốc hấp tiêu vừa ăn , chất_lượng như cũ , nhưng đến hơi muộn nên toàn những chú ốc bé_tí , ăn_không đã . Bao_tử cá hấp tiêu cũng ngon , vừa ăn . Bồ_kết nhất_là món Bao_tử cá_chiên xù , rất ngon , nước sốt rất tuyệt , đặc_biệt mới để_ý , nó hơi cay_cay tí nữa . Nói_chung là 6 phần , 60k ( mỗi phần 10k ) giá quá ổn , phù_hợp với cái kinh_phí rất sinh_viên ; )
 < a class = ' hashtag-link ' href = ' / ho-chi-minh/hashtag/anvat-11038 ' > # ănvặt </a> < a class = ' hashtag-link ' href = ' / ho-chi-minh/hashtag/henxucbanhda-191300 ' > # hếnxúcbánhđa </a> < a class = ' hashtag-link ' href = ' / ho-chi-minh/hashtag/baotucahaptieu-191301 ' > # baotửcáhấptiêu </a> < a class = ' hashtag-link ' href = ' / ho-chi-minh/hashtag/baotucachienxu-191302 ' > # baotửcáchiênxù </a> < a class = ' hashtag-link ' href = ' / ho-chi-minh/hashtag/ngon-4569 ' > # ngon </a>
",1
